loc_id	TAIR	ENTREZID
LOC110868599	AT4G09670	826553
LOC110868600	AT5G10030	830866
LOC110868602	AT3G47000	823853
LOC110868603	AT4G19190	827658
LOC110868604	AT1G31770	840064
LOC110868605	AT5G45275	2746193
LOC110868606	AT4G19460	827687
LOC110868607	AT4G19400	827681
LOC110868608	AT1G31600	840048
LOC110868609	AT3G47000	823853
LOC110868610	AT4G38495	830006
LOC110868612	AT4G00460	827967
LOC110868614	AT5G58760	835990
LOC110868620	AT3G24315	822020
LOC110868621	AT3G11450	820318
LOC110868625	AT4G29160	829037
LOC110868627	AT5G58700	835984
LOC110868629	AT2G44260	819034
LOC110868634	AT2G29970	817547
LOC110868635	AT5G40280	834026
LOC110868637	AT3G27960	822420
LOC110868638	AT3G27925	822416
LOC110868639	AT1G23710	838981
LOC110868640	AT5G20410	832163
LOC110868641	AT5G14720	831324
LOC110868642	AT5G05580	830441
LOC110868643	AT5G14710	831323
LOC110868644	AT1G78580	844194
LOC110868645	AT3G23600	821939
LOC110868646	AT3G23600	821939
LOC110868649	AT3G27830	822403
LOC110868650	AT3G27820	822402
LOC110868651	AT1G53035	841737
LOC110868652	AT5G14640	831316
LOC110868654	AT3G01550	821114
LOC110868655	AT5G62960	836416
LOC110868656	AT3G01550	821114
LOC110868657	AT3G27700	822392
LOC110868660	AT3G01580	821107
LOC110868661	AT5G47750	834826
LOC110868662	AT3G12740	820456
LOC110868663	AT3G01600	819872
LOC110868664	AT3G27520	822374
LOC110868665	AT5G50250	835090
LOC110868667	AT3G01680	821097
LOC110868668	AT3G01680	821097
LOC110868669	AT3G01680	821097
LOC110868670	AT3G27400	822361
LOC110868672	AT3G03420	821258
LOC110868673	AT5G40690	834069
LOC110868674	AT3G26020	822199
LOC110868675	AT5G40740	834074
LOC110868677	AT4G36730	829826
LOC110868679	AT3G16770	820929
LOC110868682	AT4G31890	829319
LOC110868683	AT2G25140	817052
LOC110868684	AT3G12120	820387
LOC110868685	AT3G28345	822463
LOC110868686	AT1G43722	840961
LOC110868688	AT3G01140	821209
LOC110868689	AT5G15280	831380
LOC110868690	AT5G39670	833963
LOC110868691	AT5G39660	833962
LOC110868692	AT1G74670	843806
LOC110868693	AT1G69670	843303
LOC110868694	AT4G18400	827570
LOC110868695	AT4G18390	827568
LOC110868698	AT3G01040	821312
LOC110868700	AT5G15450	831398
LOC110868701	AT3G29290	822586
LOC110868703	AT3G29280	822585
LOC110868704	AT3G29270	822584
LOC110868705	AT1G69360	843268
LOC110868706	AT3G29230	822578
LOC110868707	AT3G29200	822573
LOC110868708	AT3G29180	822569
LOC110868709	AT3G29170	822567
LOC110868712	AT3G01090	821259
LOC110868713	AT3G47570	823911
LOC110868714	AT1G13980	837958
LOC110868716	AT5G15580	831411
LOC110868717	AT5G15570	831410
LOC110868718	AT2G03630	814892
LOC110868719	AT5G39210	833917
LOC110868720	AT3G02120	821311
LOC110868722	AT5G07980	830692
LOC110868726	AT2G23630	816895
LOC110868727	AT5G66930	836827
LOC110868728	AT3G50440	824208
LOC110868729	AT3G50440	824208
LOC110868730	AT3G50440	824208
LOC110868731	AT2G23540	816886
LOC110868733	AT4G37100	829864
LOC110868734	AT2G23460	816878
LOC110868735	AT5G60910	836212
LOC110868736	AT3G30300	822730
LOC110868737	AT5G15710	831425
LOC110868738	AT1G32640	840158
LOC110868739	AT3G16520	820900
LOC110868740	AT3G02360	821163
LOC110868741	AT3G02450	821139
LOC110868742	AT5G05080	830390
LOC110868743	AT3G30841	822862
LOC110868744	AT1G67170	843037
LOC110868745	AT5G15870	831444
LOC110868746	AT5G38560	833844
LOC110868747	AT3G02420	821152
LOC110868748	AT1G67230	843043
LOC110868750	AT5G38630	833853
LOC110868751	AT2G34570	818021
LOC110868753	AT2G23790	816911
LOC110868755	AT2G23690	816900
LOC110868757	AT1G20230	838612
LOC110868758	AT3G50820	824246
LOC110868759	AT3G02310	821151
LOC110868761	AT5G60920	836213
LOC110868762	AT5G60920	836213
LOC110868763	AT5G60920	836213
LOC110868764	AT5G03040	831696
LOC110868765	AT2G35795	818152
LOC110868766	AT2G35800	818153
LOC110868767	AT1G07900	837305
LOC110868768	AT2G35830	818156
LOC110868769	AT3G54770	824642
LOC110868770	AT2G39300	818515
LOC110868774	AT3G47570	823911
LOC110868776	AT1G07320	837243
LOC110868777	AT2G36740	818246
LOC110868778	AT4G12750	826887
LOC110868779	AT5G28640	832968
LOC110868780	AT1G15960	838166
LOC110868781	AT1G15950	838165
LOC110868782	AT5G25110	832582
LOC110868783	AT4G27760	828890
LOC110868785	AT1G12470	837804
LOC110868788	AT2G39950	818582
LOC110868789	AT2G39970	818584
LOC110868790	AT1G07310	837242
LOC110868791	AT3G55280	824694
LOC110868792	AT5G27990	832869
LOC110868793	AT3G55270	824693
LOC110868795	AT2G39430	818528
LOC110868796	AT2G39420	818527
LOC110868797	AT2G39390	818524
LOC110868798	AT3G55140	824680
LOC110868800	AT2G28630	817412
LOC110868803	AT3G12360	820414
LOC110868806	AT2G39370	818522
LOC110868807	AT3G45630	823705
LOC110868808	AT2G28550	817403
LOC110868811	AT2G39260	818511
LOC110868812	AT3G55000	824665
LOC110868813	AT5G60100	836132
LOC110868814	AT3G55020	824668
LOC110868815	AT3G55320	824698
LOC110868816	AT2G39470	818532
LOC110868818	AT3G46290	823774
LOC110868820	AT5G59350	836054
LOC110868823	AT2G37570	818333
LOC110868824	AT3G46450	823795
LOC110868825	AT3G12587	6240849
LOC110868826	AT5G63890	836509
LOC110868827	AT5G64730	836594
LOC110868828	AT2G39570	818542
LOC110868829	AT5G10780	830945
LOC110868831	AT3G12590	820439
LOC110868832	AT2G37430	818319
LOC110868833	AT1G32780	840172
LOC110868834	AT2G29670	817517
LOC110868835	AT3G55460	824712
LOC110868836	AT3G55470	824713
LOC110868837	AT3G55470	824713
LOC110868839	AT2G39690	818552
LOC110868841	AT3G48670	824027
LOC110868842	AT2G39700	818553
LOC110868843	AT5G13820	831227
LOC110868844	AT2G29760	817526
LOC110868845	AT1G07530	837267
LOC110868846	AT5G13830	831229
LOC110868852	AT3G47160	823869
LOC110868853	AT2G39705	818554
LOC110868856	AT3G46850	823838
LOC110868857	AT2G39720	818556
LOC110868858	AT2G39730	818558
LOC110868864	AT3G55580	824723
LOC110868867	AT3G22800	821851
LOC110868868	AT2G39770	818562
LOC110868869	AT3G53850	824552
LOC110868870	AT3G55610	824727
LOC110868871	AT2G39830	818570
LOC110868872	AT3G55640	824730
LOC110868873	AT1G07410	837253
LOC110868877	AT1G58350	842204
LOC110868878	AT2G30810	817632
LOC110868879	AT3G55730	824739
LOC110868881	AT5G05830	830468
LOC110868882	AT5G05840	830469
LOC110868883	AT3G04550	819611
LOC110868884	AT3G54820	824647
LOC110868885	AT1G53540	841789
LOC110868887	AT5G05880	830473
LOC110868888	AT3G11340	820307
LOC110868889	AT3G11340	820307
LOC110868891	AT3G11340	820307
LOC110868894	AT3G11340	820307
LOC110868897	AT5G05930	830478
LOC110868898	AT5G05950	830480
LOC110868899	AT5G05960	830481
LOC110868900	AT5G05960	830481
LOC110868901	AT3G23780	821960
LOC110868902	AT5G59080	836025
LOC110868904	AT1G56130	842065
LOC110868905	AT4G25910	828697
LOC110868906	AT3G11710	820343
LOC110868907	AT2G18940	816411
LOC110868908	AT5G57360	835842
LOC110868909	AT1G34300	840330
LOC110868910	AT4G19010	827639
LOC110868913	AT5G24830	832552
LOC110868914	AT5G60640	836185
LOC110868915	AT2G37975	818375
LOC110868916	AT3G11320	820304
LOC110868917	AT3G55770	824743
LOC110868918	AT1G07070	837218
LOC110868919	AT3G55780	824744
LOC110868921	AT5G05880	830473
LOC110868923	AT2G39920	818579
LOC110868924	AT1G79940	844334
LOC110868925	AT4G39630	830117
LOC110868926	AT4G39620	830116
LOC110868927	AT3G47570	823911
LOC110868929	AT3G51550	824318
LOC110868930	AT3G51550	824318
LOC110868931	AT5G19500	832070
LOC110868933	AT3G11650	820337
LOC110868934	AT2G19600	816479
LOC110868935	AT5G11840	831057
LOC110868937	AT2G39980	818586
LOC110868939	AT3G55820	824748
LOC110868940	AT2G39990	818587
LOC110868941	AT4G00430	827956
LOC110868942	AT1G65650	842876
LOC110868944	AT3G55830	824749
LOC110868945	AT2G40000	818588
LOC110868946	AT2G38120	818390
LOC110868948	AT2G34930	818058
LOC110868952	AT3G05970	819767
LOC110868954	AT2G39940	818581
LOC110868956	AT5G05790	830464
LOC110868957	AT3G55800	824746
LOC110868960	AT1G36280	840534
LOC110868961	AT3G47090	823862
LOC110868962	AT5G20480	832170
LOC110868963	AT2G40116	818602
LOC110868964	AT2G40116	818602
LOC110868965	AT5G05660	830450
LOC110868968	AT3G55950	824761
LOC110868969	AT2G40120	818603
LOC110868970	AT3G11180	820289
LOC110868971	AT2G40140	818605
LOC110868972	AT5G05580	830441
LOC110868973	AT2G40110	818600
LOC110868974	AT5G58740	835988
LOC110868976	AT2G40095	818598
LOC110868978	AT1G49380	841361
LOC110868980	AT2G36490	818224
LOC110868982	AT3G03520	821244
LOC110868984	AT1G32170	840109
LOC110868985	AT3G11050	820276
LOC110868986	AT2G23620	816894
LOC110868987	AT2G40280	818620
LOC110868988	AT5G58530	835966
LOC110868989	AT5G45840	834624
LOC110868990	AT5G05500	830433
LOC110868991	AT1G32990	840194
LOC110868992	AT3G56040	824770
LOC110868993	AT3G46510	823804
LOC110868996	AT3G55990	824765
LOC110868997	AT3G55990	824765
LOC110868999	AT2G30020	817553
LOC110869000	AT2G30020	817553
LOC110869001	AT2G40170	818608
LOC110869002	AT2G40170	818608
LOC110869003	AT4G18975	827633
LOC110869004	AT1G59640	842254
LOC110869005	AT3G51770	824340
LOC110869007	AT1G10430	837583
LOC110869008	AT1G27200	839609
LOC110869012	AT5G45840	834624
LOC110869013	AT2G40330	818626
LOC110869014	AT5G43080	834324
LOC110869016	AT3G56110	824777
LOC110869017	AT2G40390	818632
LOC110869018	AT3G56140	824780
LOC110869019	AT2G41430	818741
LOC110869020	AT1G12700	837825
LOC110869021	AT2G30100	817561
LOC110869022	AT1G62930	842594
LOC110869023	AT2G40410	818634
LOC110869024	AT3G10980	820269
LOC110869025	AT2G40435	818637
LOC110869026	AT4G38180	829974
LOC110869027	AT2G40460	818640
LOC110869028	AT3G10960	820267
LOC110869029	AT2G40540	818649
LOC110869030	AT2G38300	818410
LOC110869032	AT1G62660	842563
LOC110869033	AT3G23250	821904
LOC110869034	AT1G62660	842563
LOC110869035	AT3G56330	824800
LOC110869036	AT3G10915	820262
LOC110869037	AT2G40610	818656
LOC110869038	AT2G40620	818657
LOC110869041	AT4G37830	829939
LOC110869042	AT4G38180	829974
LOC110869044	AT4G37850	829941
LOC110869045	AT4G37850	829941
LOC110869047	AT5G42610	834268
LOC110869049	AT2G23070	816837
LOC110869050	AT4G37540	829909
LOC110869053	AT3G43600	823457
LOC110869055	AT5G60900	836211
LOC110869056	AT5G60900	836211
LOC110869057	AT1G62930	842594
LOC110869062	AT3G56380	824805
LOC110869063	AT2G30080	817559
LOC110869066	AT1G12700	837825
LOC110869067	AT3G56370	824804
LOC110869068	AT3G51580	824321
LOC110869069	AT5G05230	830405
LOC110869070	AT5G60900	836211
LOC110869071	AT5G02710	831827
LOC110869072	AT1G07110	837221
LOC110869073	AT5G18520	831970
LOC110869074	AT1G20930	838687
LOC110869075	AT1G20930	838687
LOC110869077	AT1G21000	838694
LOC110869078	AT1G21050	838699
LOC110869079	AT2G33580	817923
LOC110869080	AT1G21060	838700
LOC110869081	AT2G33580	817923
LOC110869082	AT1G76650	843998
LOC110869083	AT1G76660	843999
LOC110869084	AT5G25070	832578
LOC110869085	AT1G25350	839120
LOC110869086	AT1G21070	838703
LOC110869088	AT3G14690	820697
LOC110869089	AT3G14690	820697
LOC110869091	AT1G21080	838704
LOC110869092	AT3G22490	821820
LOC110869093	AT5G42150	834220
LOC110869094	AT3G03920	821062
LOC110869096	AT5G28850	833004
LOC110869097	AT1G10095	837545
LOC110869098	AT3G04760	819636
LOC110869099	AT1G08610	837383
LOC110869100	AT1G31500	840040
LOC110869101	AT1G54560	841898
LOC110869103	AT5G16010	831458
LOC110869104	AT5G06600	830548
LOC110869107	AT1G48360	841256
LOC110869111	AT1G28710	839771
LOC110869112	AT2G34930	818058
LOC110869113	AT1G28710	839771
LOC110869116	AT5G01960	831906
LOC110869118	AT2G40800	818677
LOC110869119	AT2G30060	817557
LOC110869120	AT1G76560	843989
LOC110869121	AT1G76560	843989
LOC110869122	AT5G58300	835942
LOC110869123	AT3G10870	820257
LOC110869124	AT3G10870	820257
LOC110869126	AT1G12300	837784
LOC110869129	AT2G30020	817553
LOC110869131	AT2G40780	818675
LOC110869132	AT1G12300	837784
LOC110869133	AT1G12700	837825
LOC110869134	AT1G62930	842594
LOC110869135	AT2G38560	818438
LOC110869141	AT5G24310	832498
LOC110869143	AT5G07840	830677
LOC110869144	AT4G35410	829694
LOC110869145	AT3G05700	819739
LOC110869148	AT4G20140	827760
LOC110869152	AT4G25160	828619
LOC110869153	AT5G07610	830654
LOC110869154	AT5G07620	830655
LOC110869157	AT4G25150	828618
LOC110869158	AT5G51220	835197
LOC110869159	AT5G51180	835192
LOC110869161	AT5G51190	835193
LOC110869163	AT4G17500	827464
LOC110869164	AT5G07475	830639
LOC110869165	AT2G44740	819082
LOC110869166	AT4G25140	828617
LOC110869168	AT1G58520	842218
LOC110869170	AT1G09160	837436
LOC110869171	AT5G46330	834676
LOC110869172	AT3G47570	823911
LOC110869173	AT5G61550	836276
LOC110869179	AT3G47430	823897
LOC110869181	AT4G16720	827375
LOC110869182	AT5G09380	830797
LOC110869183	AT4G25270	828630
LOC110869184	AT4G25270	828630
LOC110869185	AT5G62350	836356
LOC110869186	AT1G75850	843918
LOC110869187	AT3G47380	823892
LOC110869188	AT5G27030	832761
LOC110869189	AT4G32300	829365
LOC110869190	AT4G25260	828629
LOC110869191	AT5G51490	835223
LOC110869192	AT1G12260	837780
LOC110869193	AT4G12420	826851
LOC110869194	AT1G62660	842563
LOC110869195	AT5G51460	835220
LOC110869196	AT4G25230	828626
LOC110869199	AT3G47420	823896
LOC110869200	AT4G25270	828630
LOC110869201	AT2G45220	819130
LOC110869202	AT5G45960	834636
LOC110869203	AT1G08450	837365
LOC110869204	AT5G25930	832662
LOC110869205	AT2G30200	817570
LOC110869213	AT1G07010	837211
LOC110869216	AT5G51550	835229
LOC110869217	AT1G12380	837793
LOC110869218	AT4G25370	828640
LOC110869219	AT5G51670	835241
LOC110869220	AT5G51720	835246
LOC110869222	AT3G12080	820382
LOC110869223	AT1G63440	842650
LOC110869224	AT3G49350	824097
LOC110869226	AT5G53560	835438
LOC110869227	AT4G27750	828889
LOC110869228	AT5G24320	832502
LOC110869229	AT4G27800	828893
LOC110869231	AT5G24300	832497
LOC110869232	AT5G53000	835379
LOC110869233	AT5G24314	832500
LOC110869234	AT1G53590	841794
LOC110869235	AT5G53350	835416
LOC110869236	AT2G32630	817823
LOC110869237	AT5G53370	835418
LOC110869238	AT5G53420	835423
LOC110869239	AT5G53130	835393
LOC110869240	AT5G24120	832477
LOC110869242	AT5G53160	835397
LOC110869243	AT5G54180	835506
LOC110869244	AT5G54130	835500
LOC110869245	AT3G49590	824121
LOC110869246	AT5G17210	831585
LOC110869247	AT2G38360	818416
LOC110869248	AT2G45510	819159
LOC110869249	AT2G28100	817355
LOC110869252	AT2G28100	817355
LOC110869253	AT4G25390	828642
LOC110869254	AT5G51790	835253
LOC110869255	AT5G51780	835252
LOC110869256	AT5G51830	835258
LOC110869257	AT5G58430	835956
LOC110869258	AT5G51850	835260
LOC110869260	AT2G22410	816772
LOC110869262	AT5G51970	835272
LOC110869263	AT1G12580	837815
LOC110869264	AT5G51990	835274
LOC110869265	AT5G51990	835274
LOC110869266	AT4G23030	828402
LOC110869267	AT5G07220	830613
LOC110869268	AT5G52110	835287
LOC110869269	AT3G61060	825278
LOC110869270	AT4G00750	825923
LOC110869271	AT2G36080	818181
LOC110869272	AT3G18100	821335
LOC110869273	AT2G38470	818429
LOC110869274	AT5G24010	832466
LOC110869275	AT5G52810	835358
LOC110869276	AT5G52520	835328
LOC110869277	AT5G52510	835327
LOC110869278	AT5G23870	832452
LOC110869280	AT5G52390	835315
LOC110869282	AT5G52380	835314
LOC110869283	AT5G23750	832440
LOC110869284	AT5G52270	835303
LOC110869285	AT5G52200	835296
LOC110869286	AT5G62040	836324
LOC110869287	AT4G36750	829828
LOC110869288	AT5G24030	832468
LOC110869289	AT5G52900	835367
LOC110869290	AT5G24080	832473
LOC110869292	AT5G52920	835369
LOC110869293	AT4G23740	828474
LOC110869294	AT4G27950	828908
LOC110869295	AT2G26180	817158
LOC110869296	AT2G15560	816049
LOC110869297	AT2G26170	817157
LOC110869298	AT1G55120	841955
LOC110869300	AT1G55110	841954
LOC110869302	AT3G18750	821406
LOC110869303	AT2G30300	817580
LOC110869323	AT5G41980	834203
LOC110869325	AT5G14220	831272
LOC110869328	AT4G10200	826611
LOC110869329	AT2G43320	818933
LOC110869332	AT2G14710	815959
LOC110869395	AT1G12570	837814
LOC110869396	AT4G23160	828415
LOC110869399	AT1G75900	843923
LOC110869405	AT3G15730	820816
LOC110869406	AT5G41980	834203
LOC110869411	AT5G17680	831634
LOC110869414	AT5G45890	834629
LOC110869417	AT5G36930	833662
LOC110869426	AT5G14090	831258
LOC110869427	AT1G27980	839691
LOC110869432	AT1G49920	841415
LOC110869434	AT5G50870	835159
LOC110869435	AT3G17950	820807
LOC110869437	AT5G23690	832434
LOC110869438	AT1G11260	837667
LOC110869439	AT2G02950	814823
LOC110869441	AT2G30330	817583
LOC110869444	AT4G23160	828415
LOC110869445	AT5G48050	834857
LOC110869447	AT5G05340	830416
LOC110869448	AT5G39670	833963
LOC110869449	AT3G24130	821999
LOC110869451	AT1G63870	842691
LOC110869456	AT5G17680	831634
LOC110869459	AT1G69420	843274
LOC110869463	AT5G48050	834857
LOC110869465	AT2G20900	816624
LOC110869466	AT4G11170	826718
LOC110869467	AT5G17680	831634
LOC110869468	AT5G39000	833892
LOC110869470	AT1G26610	839201
LOC110869473	AT1G17860	838365
LOC110869475	AT1G17860	838365
LOC110869476	AT1G17860	838365
LOC110869477	AT1G69270	843258
LOC110869479	AT1G17860	838365
LOC110869480	AT4G23160	828415
LOC110869481	AT1G17860	838365
LOC110869485	AT3G51700	824333
LOC110869486	AT5G48430	834898
LOC110869489	AT1G70985	843437
LOC110869490	AT3G05870	819756
LOC110869492	AT2G27920	817336
LOC110869493	AT1G09070	837428
LOC110869494	AT3G16510	820899
LOC110869496	AT1G09070	837428
LOC110869501	AT1G03230	838532
LOC110869503	AT1G70740	843411
LOC110869504	AT5G33406	833333
LOC110869505	AT3G22220	821786
LOC110869514	AT5G45120	834548
LOC110869515	AT2G01300	814658
LOC110869521	AT5G48050	834857
LOC110869525	AT2G01270	814654
LOC110869529	AT1G34110	840310
LOC110869530	AT1G15170	838083
LOC110869532	AT5G48050	834857
LOC110869534	AT2G34660	818031
LOC110869537	AT2G13770	815861
LOC110869543	AT5G24090	832474
LOC110869544	AT5G48050	834857
LOC110869545	AT1G68450	843174
LOC110869547	AT4G09660	826552
LOC110869550	AT3G14690	820697
LOC110869552	AT3G14690	820697
LOC110869555	AT1G25440	839130
LOC110869558	AT2G13770	815861
LOC110869560	AT4G38180	829974
LOC110869562	AT5G58350	835947
LOC110869566	AT2G01050	814629
LOC110869572	AT1G13360	837896
LOC110869582	AT4G38180	829974
LOC110869598	AT5G41980	834203
LOC110869605	AT5G28780	832993
LOC110869608	AT1G47890	841206
LOC110869614	AT2G13770	815861
LOC110869618	AT2G34930	818058
LOC110869621	AT2G40010	818589
LOC110869623	AT2G34930	818058
LOC110869626	AT2G34930	818058
LOC110869627	AT2G34930	818058
LOC110869628	AT5G41980	834203
LOC110869631	AT2G17010	816204
LOC110869635	AT2G34930	818058
LOC110869637	AT2G34930	818058
LOC110869641	AT4G27950	828908
LOC110869643	AT1G69040	843236
LOC110869646	AT5G28780	832993
LOC110869651	AT2G40010	818589
LOC110869654	AT2G34930	818058
LOC110869655	AT4G27960	828909
LOC110869658	AT1G10240	837563
LOC110869665	AT2G33590	817925
LOC110869666	AT1G26910	837036
LOC110869670	AT2G21910	816727
LOC110869672	AT1G76430	843976
LOC110869674	AT1G59780	842271
LOC110869675	AT2G13770	815861
LOC110869678	AT1G03475	839489
LOC110869681	AT3G51690	824332
LOC110869687	AT1G49320	841355
LOC110869688	AT3G51620	824325
LOC110869696	AT2G40590	818654
LOC110869700	AT4G21060	827853
LOC110869704	AT2G30470	817597
LOC110869714	AT1G55150	841958
LOC110869715	AT3G51700	824333
LOC110869716	AT5G63810	836501
LOC110869719	AT2G40010	818589
LOC110869721	AT5G58320	835944
LOC110869727	AT3G59500	825119
LOC110869732	AT2G13770	815861
LOC110869741	AT4G38180	829974
LOC110869744	AT3G62980	825473
LOC110869746	AT4G12420	826851
LOC110869750	AT3G54920	824657
LOC110869751	AT5G46100	834651
LOC110869755	AT1G19260	838509
LOC110869761	AT3G17450	821009
LOC110869764	AT2G13770	815861
LOC110869765	AT1G21280	838724
LOC110869766	AT1G27170	839606
LOC110869774	AT2G47820	819394
LOC110869778	AT4G38180	829974
LOC110869781	AT4G27290	828837
LOC110869789	AT4G27290	828837
LOC110869791	AT4G27290	828837
LOC110869792	AT4G27290	828837
LOC110869793	AT4G27290	828837
LOC110869794	AT1G80930	844433
LOC110869795	AT1G65810	842892
LOC110869799	AT3G24255	822013
LOC110869803	AT4G23160	828415
LOC110869805	AT4G27290	828837
LOC110869806	AT4G27290	828837
LOC110869810	AT4G36690	829822
LOC110869813	AT1G07730	2745746
LOC110869819	AT3G09140	820068
LOC110869828	AT3G03550	821237
LOC110869829	AT5G58250	835937
LOC110869831	AT5G53670	835448
LOC110869839	AT4G38180	829974
LOC110869845	AT4G38180	829974
LOC110869848	AT4G23160	828415
LOC110869849	AT4G20460	827794
LOC110869853	AT5G35810	833567
LOC110869857	AT3G51690	824332
LOC110869858	AT5G65630	836689
LOC110869859	AT2G37650	818342
LOC110869863	AT5G15080	831360
LOC110869867	AT1G13570	837918
LOC110869871	AT3G24440	822034
LOC110869878	AT4G38180	829974
LOC110869880	AT3G24440	822034
LOC110869887	AT3G24440	822034
LOC110869891	AT5G24650	832536
LOC110869892	AT4G23160	828415
LOC110869897	AT5G05480	830431
LOC110869898	AT5G05480	830431
LOC110869899	AT5G05480	830431
LOC110869901	AT5G05340	830416
LOC110869908	AT2G13770	815861
LOC110869911	AT4G23160	828415
LOC110869925	AT5G48050	834857
LOC110869928	AT3G51690	824332
LOC110869933	AT5G47580	834808
LOC110869934	AT5G47580	834808
LOC110869935	AT5G47580	834808
LOC110869937	AT2G01110	814640
LOC110869938	AT5G52020	835277
LOC110869942	AT2G03050	814834
LOC110869943	AT4G23160	828415
LOC110869949	AT5G38110	833791
LOC110869955	AT2G34930	818058
